::ffff:127.0.0.1 - - [18/Jul/2022:19:16:56 +0000] "GET /api/actors/1 HTTP/1.1" - - "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:17:50 +0000] "GET /api/actors/johndoe HTTP/1.1" - - "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:18:00 +0000] "GET /api/actors/1 HTTP/1.1" - - "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:18:31 +0000] "GET /api/actors/BLESS HTTP/1.1" - - "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:20:30 +0000] "GET /api/actors/BLESS HTTP/1.1" - - "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:24:33 +0000] "GET /api/actors/BLESS HTTP/1.1" - - "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:24:39 +0000] "GET /api/actors/b HTTP/1.1" - - "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:24:54 +0000] "GET /api/actors/e HTTP/1.1" - - "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:26:23 +0000] "GET /api/actors/e HTTP/1.1" 200 176 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:39:09 +0000] "GET /api/diretctors/e HTTP/1.1" 404 155 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:39:51 +0000] "GET /api/directors/e HTTP/1.1" 200 173 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:39:57 +0000] "GET /api/directors/tt HTTP/1.1" 400 351 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:40:11 +0000] "GET /api/directors/t HTTP/1.1" 400 351 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:40:16 +0000] "GET /api/directors/bless HTTP/1.1" 200 173 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:40:29 +0000] "GET /api/genre/act HTTP/1.1" 404 152 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:40:33 +0000] "GET /api/genres/act HTTP/1.1" 200 83 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:40:37 +0000] "GET /api/genres/a HTTP/1.1" 200 83 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:41:04 +0000] "GET /api/users/a HTTP/1.1" 200 192 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:41:10 +0000] "GET /api/users/dv HTTP/1.1" 400 347 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:41:15 +0000] "GET /api/users/godlo HTTP/1.1" 200 192 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:19:41:28 +0000] "GET /api/movies/d HTTP/1.1" 200 265 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [18/Jul/2022:21:40:59 +0000] "POST /api/users HTTP/1.1" 201 812 "-" "Thunder Client (https://www.thunderclient.com)"
